# 세모이 UnitMixTable → 합용 결합표 (Stage 2). role\ta_cp\tb_cp\tto_cp (16진 conjoining).
# 자동 생성: addons/semoe/tools/gen_semoe_unitmix_combine.py (semoe_jamo_mix.xml + legend).
# legend 정본: SEMOE_CHORD_UNITCODE.md. 직접 편집 금지.
# legend 미해독·모호 토큰은 보류(아래 # HELD 주석). 표준 결합표(id=0)와 별개·보강.
#!rows	311
# ↑ 런타임 무결성 선언(AbbrevDict::LoadUnitMix): 선언 행수와 실제 파싱 행수가 일치할 때만
#   overlay 활성(fail-closed). 잘림·일부 손상 시 부분활성(침묵 오작동) 대신 전체 휴면.
JUNG	1188	1161	1176
JUNG	1188	1165	1184
JUNG	1188	1166	116C
JUNG	1188	1167	1185
JUNG	1194	1161	1177
JUNG	1194	1166	1192
JUNG	1194	1167	1191
JUNG	119E	1175	11A1
JUNG	119E	119E	11A2
JUNG	11A1	1165	117A
JUNG	11A1	1169	1178
JUNG	11A1	1173	D7BA
JUNG	11A1	1175	119C
JONG	11A8	11A8	11A9
JONG	11A8	11AB	11FA
JONG	11A8	11AE	11AA
JONG	11A8	11AF	11B0
JONG	11A8	11B3	11CC
JONG	11A8	11B7	11B0
JONG	11A8	11B8	11FB
JONG	11A8	11BA	11AA
JONG	11A8	11BB	11BF
JONG	11A8	11BC	11A9
JONG	11A8	11C2	11BF
JONG	11A9	11A8	11BF
JONG	11AB	11A8	11FA
JONG	11AB	11AB	11C2
JONG	11AB	11AF	11AC
JONG	11AB	11B7	11C0
JONG	11AB	11B8	11C1
JONG	11AB	11BA	11C7
JONG	11AB	11BB	11C2
JONG	11AB	11BC	11AD
JONG	11AB	11C2	11AD
JONG	11AB	11EB	11C8
JONG	11AC	11AB	11B6
JONG	11AE	11A8	11AA
JONG	11AE	11B6	11B4
JONG	11AE	11B7	11C0
JONG	11AE	11BC	11B4
JONG	11AE	11C2	11C0
JONG	11AF	11A8	11B0
JONG	11AF	11AB	11AC
JONG	11AF	11AF	11BD
JONG	11AF	11B7	11B1
JONG	11AF	11B8	11B2
JONG	11AF	11BA	11B3
JONG	11AF	11BB	11BD
JONG	11AF	11BC	11A8
JONG	11AF	11BE	11A9
JONG	11AF	11C1	11C0
JONG	11AF	11EB	11D7
JONG	11B0	11BB	11AA
JONG	11B1	11B7	11B4
JONG	11B2	11B8	11B5
JONG	11B2	11BB	11C0
JONG	11B3	11A8	11CC
JONG	11B3	11B8	11D3
JONG	11B3	11BB	11A9
JONG	11B6	11AE	11B4
JONG	11B6	11AF	11BF
JONG	11B6	11B8	11B5
JONG	11B7	11A8	11B0
JONG	11B7	11AB	11C0
JONG	11B7	11AF	11B1
JONG	11B7	11B7	11AE
JONG	11B7	11B8	11DC
JONG	11B7	11BA	11DD
JONG	11B7	11BB	11AE
JONG	11B7	11BC	11B4
JONG	11B7	11BF	11AA
JONG	11B7	11EB	11DF
JONG	11B8	11A8	11FB
JONG	11B8	11AB	11C1
JONG	11B8	11AF	11B2
JONG	11B8	11B3	11D3
JONG	11B8	11B6	11B5
JONG	11B8	11B7	11DC
JONG	11B8	11B8	11C1
JONG	11B8	11BA	11B9
JONG	11B8	11BB	11C1
JONG	11B8	11BC	11B5
JONG	11B8	11BD	11C0
JONG	11B8	11BE	11B1
JONG	11B8	11C2	11C1
JONG	11B9	11BB	11B1
JONG	11BA	11A8	11AA
JONG	11BA	11AB	11C7
JONG	11BA	11AF	11B3
JONG	11BA	11B7	11DD
JONG	11BA	11B8	11B9
JONG	11BA	11BA	11BB
JONG	11BA	11BB	11BE
JONG	11BA	11BC	11BB
JONG	11BA	11BD	11A9
JONG	11BA	11C1	11B1
JONG	11BB	11A8	11BF
JONG	11BB	11AB	11C2
JONG	11BB	11AE	11C0
JONG	11BB	11AF	11BD
JONG	11BB	11B0	11AA
JONG	11BB	11B2	11C0
JONG	11BB	11B3	11A9
JONG	11BB	11B7	11AE
JONG	11BB	11B8	11C1
JONG	11BB	11B9	11B1
JONG	11BB	11BA	11BE
JONG	11BB	11BC	11B6
JONG	11BC	11A8	11A9
JONG	11BC	11AB	11AD
JONG	11BC	11AF	11A8
JONG	11BC	11B7	11B4
JONG	11BC	11B8	11B5
JONG	11BC	11BA	11BB
JONG	11BC	11BB	11B6
JONG	11BC	11BC	11C0
JONG	11BD	11B8	11C0
JONG	11BD	11BA	11A9
JONG	11BD	11BC	11BF
JONG	11BE	11AF	11A9
JONG	11BE	11B8	11B1
JONG	11BF	11B7	11AA
JONG	11C0	11BC	11B6
JONG	11C1	11AF	11C0
JONG	11C1	11BA	11B1
JONG	11C2	11A8	11BF
JONG	11C2	11AB	11AD
JONG	11C2	11AE	11C0
JONG	11C2	11B8	11C1
JONG	11EB	11AB	11C8
JONG	11EB	11AF	11D7
JONG	11EB	11B7	11DF
# HELD CHO G_+QQ->QG (legend 미해독)
# HELD CHO G_+J_->GC (legend 미해독)
# HELD CHO N_+R_->RQ (legend 미해독)
# HELD CHO N_+M_->MQ (legend 미해독)
# HELD CHO N_+B_->BQ (legend 미해독)
# HELD CHO N_+BB->BBQ (legend 미해독)
# HELD CHO N_+BS->QP (legend 미해독)
# HELD CHO N_+J_->PQ (legend 미해독)
# HELD CHO N_+H_->X_ (legend 미해독)
# HELD CHO D_+QQ->QD (legend 미해독)
# HELD CHO R_+N_->RQ (legend 미해독)
# HELD CHO M_+N_->MQ (legend 미해독)
# HELD CHO M_+J_->MJ (legend 미해독)
# HELD CHO M_+H_->HM (legend 미해독)
# HELD CHO B_+N_->BQ (legend 미해독)
# HELD CHO B_+QQ->QB (legend 미해독)
# HELD CHO B_+V_->BBQ (legend 미해독)
# HELD CHO BB+N_->BBQ (legend 미해독)
# HELD CHO BS+N_->QP (legend 미해독)
# HELD CHO BS+S_->Sw (legend 미해독)
# HELD CHO BS+QS->SSw (legend 미해독)
# HELD CHO BS+QQ->Cw (legend 미해독)
# HELD CHO BS+J_->Jw (legend 미해독)
# HELD CHO BS+JJ->JJw (legend 미해독)
# HELD CHO BQ+Q_->BBQ (legend 미해독)
# HELD CHO S_+BS->Sw (legend 미해독)
# HELD CHO S_+Z_->wS (legend 미해독)
# HELD CHO S_+wC->wSS (legend 미해독)
# HELD CHO S_+Cw->SSw (legend 미해독)
# HELD CHO wS+QQ->wSS (legend 미해독)
# HELD CHO Sw+QQ->SSw (legend 미해독)
# HELD CHO Z_+S_->wS (legend 미해독)
# HELD CHO Z_+QS->wSS (legend 미해독)
# HELD CHO Z_+QQ->wC (legend 미해독)
# HELD CHO Z_+J_->wJ (legend 미해독)
# HELD CHO Z_+JJ->wJJ (legend 미해독)
# HELD CHO Q_+BQ->BBQ (legend 미해독)
# HELD CHO QS+BS->SSw (legend 미해독)
# HELD CHO QS+Z_->wSS (legend 미해독)
# HELD CHO QQ+G_->QG (legend 미해독)
# HELD CHO QQ+D_->QD (legend 미해독)
# HELD CHO QQ+B_->QB (legend 미해독)
# HELD CHO QQ+BS->Cw (legend 미해독)
# HELD CHO QQ+wS->wSS (legend 미해독)
# HELD CHO QQ+Sw->SSw (legend 미해독)
# HELD CHO QQ+Z_->wC (legend 미해독)
# HELD CHO QQ+wJ->wJJ (legend 미해독)
# HELD CHO QQ+Jw->JJw (legend 미해독)
# HELD CHO V_+B_->BBQ (legend 미해독)
# HELD CHO J_+G_->GC (legend 미해독)
# HELD CHO J_+N_->PQ (legend 미해독)
# HELD CHO J_+M_->MJ (legend 미해독)
# HELD CHO J_+BS->Jw (legend 미해독)
# HELD CHO J_+Z_->wJ (legend 미해독)
# HELD CHO J_+wC->wJJ (legend 미해독)
# HELD CHO J_+Cw->JJw (legend 미해독)
# HELD CHO JJ+BS->JJw (legend 미해독)
# HELD CHO JJ+Z_->wJJ (legend 미해독)
# HELD CHO wJ+QQ->wJJ (legend 미해독)
# HELD CHO Jw+QQ->JJw (legend 미해독)
# HELD CHO wC+S_->wSS (legend 미해독)
# HELD CHO wC+J_->wJJ (legend 미해독)
# HELD CHO Cw+S_->SSw (legend 미해독)
# HELD CHO Cw+J_->JJw (legend 미해독)
# HELD CHO H_+N_->X_ (legend 미해독)
# HELD CHO H_+M_->HM (legend 미해독)
# HELD JUNG A_+EUI->FI (legend 미해독)
# HELD JUNG A_+500->WA (legend 미해독)
# HELD JUNG AE+500->WAE (legend 미해독)
# HELD JUNG EO+EO->UEO (legend 미해독)
# HELD JUNG EO+O_->UEO (legend 미해독)
# HELD JUNG EO+U_->UEO (legend 미해독)
# HELD JUNG EO+500->UEO (legend 미해독)
# HELD JUNG E_+500->YE (legend 미해독)
# HELD JUNG YEO+FI->YEOO (legend 미해독)
# HELD JUNG YEO+500->YAE (legend 미해독)
# HELD JUNG O_+EO->UEO (legend 미해독)
# HELD JUNG O_+500->YO (legend 미해독)
# HELD JUNG U_+EO->UEO (legend 미해독)
# HELD JUNG U_+500->YU (legend 미해독)
# HELD JUNG UEO+I_->WE (legend 미해독)
# HELD JUNG WI+500->IYE (legend 미해독)
# HELD JUNG EU+I_->EUI (legend 미해독)
# HELD JUNG EU+500->YA (legend 미해독)
# HELD JUNG EUI+A_->FI (legend 미해독)
# HELD JUNG I_+UEO->WE (legend 미해독)
